                   #Radius (m)               Density (kg/m^3)              Bulk modulus (Pa)             Shear modulus (Pa)               Viscosity (Pa.s)
                2574988.695652                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.405797                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.115942                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.826087                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.536232                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.246377                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.956522                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.666667                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.376812                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.086957                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.797101                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.507246                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.217391                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.927536                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.637681                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.347826                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.057971                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.768116                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.478261                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.188406                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.898551                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.608696                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.318841                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.028986                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.739130                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.449275                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.159420                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.869565                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.579710                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.289855                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2573685.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2572391.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2571096.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2569802.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2568507.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2567213.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2565919.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2564624.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2563330.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2562035.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2560741.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2559446.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2558152.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2556858.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2555563.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2554269.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2552974.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2551680.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2550386.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2549091.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2547797.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2546502.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2545208.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2543913.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2542619.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2541325.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2540030.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2538736.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2537441.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2536147.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2534853.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2533558.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2532264.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2530969.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2529675.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2528380.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2527086.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2525792.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2524497.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2523203.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2521908.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2520614.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2519320.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2518025.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2516731.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2515436.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2514142.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2512847.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2511553.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2510259.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2508964.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2507670.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2506375.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2505081.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2503786.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2502492.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2501198.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2499903.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2498609.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2497314.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2496020.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2494726.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2493431.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2492137.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2490842.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2489548.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2488253.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2486959.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2485665.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2484370.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2483076.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2481781.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2480487.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2479193.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2477898.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2476604.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2475309.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2474015.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2472720.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2471426.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2470132.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2468837.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2467543.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2466248.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2464954.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2463660.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2462365.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2461071.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2459776.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2458482.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2457187.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2455893.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2454599.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2453304.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2452010.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2450715.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2449421.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2448126.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2446832.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2445538.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2444243.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2442949.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2441654.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2440360.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2439066.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2437771.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2436477.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2435182.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2433888.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2432593.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2431299.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2430005.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2428710.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2427416.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2426121.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2424827.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2423533.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2422238.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2420944.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2419649.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2418355.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2417060.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2415766.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2414472.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2413177.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2411883.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2410588.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2409294.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407995.890630                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407988.587339                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407977.637818                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407963.048560                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407944.828217                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407922.987596                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407897.539648                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407868.499466                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407835.884273                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407799.713411                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407760.008332                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407716.792583                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407670.091794                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407619.933662                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407566.347933                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407509.366386                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407449.022816                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407385.353009                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407318.394726                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407248.187676                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407174.773498                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407098.195729                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407018.499786                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406935.732932                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406849.944254                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406761.184629                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406669.506697                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406574.964829                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406477.615093                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406377.515225                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406274.724588                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406169.304145                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406061.316416                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405950.825444                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405837.896756                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405722.597328                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405604.995537                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405485.161129                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405363.165173                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405239.080020                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405112.979260                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404984.937679                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404855.031212                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404723.336901                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404589.932851                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404454.898177                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404318.312963                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404180.258212                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404040.815800                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403900.068423                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403758.099554                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403614.993389                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403470.834797                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403325.709275                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403179.702890                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403032.902233                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402885.394365                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402737.266767                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402588.607289                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402439.504093                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402290.045608                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402140.320472                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401990.417479                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401840.425532                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401690.433585                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401540.530592                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401390.805455                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401241.346970                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401092.243775                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400943.584297                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400795.456699                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400647.948831                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400501.148174                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400355.141789                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400210.016266                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400065.857675                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399922.751510                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399780.782641                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399640.035264                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399500.592851                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399362.538101                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399225.952887                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399090.918213                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398957.514162                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398825.819852                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398695.913385                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398567.871804                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398441.771044                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398317.685891                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398195.689935                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398075.855527                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397958.253736                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397842.954307                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397730.025620                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397619.534648                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397511.546919                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397406.126475                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397303.335839                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397203.235970                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397105.886235                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2397011.344367                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396919.666435                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396830.906810                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396745.118132                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396662.351278                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396582.655335                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396506.077566                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396432.663388                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396362.456338                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396295.498055                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396231.828248                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396171.484678                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396114.503131                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396060.917402                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2396010.759270                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395964.058481                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395920.842732                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395881.137653                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395844.966791                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395812.351598                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395783.311416                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395757.863468                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395736.022846                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395717.802504                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395703.213245                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395692.263724                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395684.960434                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395681.307706                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395680.851064                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2395680.851064                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2392613.557645                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2389546.264226                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2386478.970807                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2383411.677387                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2380344.383968                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2377277.090549                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2374209.797130                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2371142.503711                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2368075.210292                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2365007.916873                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2361940.623454                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2358873.330035                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2355806.036616                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2352738.743196                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2349671.449777                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2346604.156358                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2343536.862939                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2340469.569520                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2337402.276101                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2334334.982682                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2331267.689263                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2328200.395844                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2325133.102425                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2322065.809005                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2318998.515586                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2315931.222167                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2312863.928748                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2309796.635329                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2306729.341910                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2303662.048491                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
