                   #Radius (m)               Density (kg/m^3)              Bulk modulus (Pa)             Shear modulus (Pa)               Viscosity (Pa.s)
                2574988.695652                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.405797                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.115942                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.826087                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.536232                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.246377                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.956522                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.666667                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.376812                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.086957                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.797101                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.507246                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.217391                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.927536                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.637681                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.347826                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.057971                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.768116                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.478261                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.188406                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.898551                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.608696                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.318841                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.028986                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.739130                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.449275                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.159420                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.869565                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.579710                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.289855                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2573685.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2572391.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2571096.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2569802.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2568507.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2567213.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2565919.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2564624.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2563330.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2562035.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2560741.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2559446.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2558152.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2556858.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2555563.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2554269.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2552974.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2551680.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2550386.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2549091.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2547797.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2546502.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2545208.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2543913.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2542619.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2541325.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2540030.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2538736.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2537441.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2536147.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2534853.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2533558.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2532264.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2530969.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2529675.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2528380.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2527086.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2525792.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2524497.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2523203.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2521908.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2520614.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2519320.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2518025.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2516731.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2515436.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2514142.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2512847.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2511553.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2510259.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2508964.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2507670.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2506375.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2505081.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2503786.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2502492.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2501198.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2499903.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2498609.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2497314.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2496020.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2494726.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2493431.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2492137.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2490842.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2489548.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2488253.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2486959.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2485665.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2484370.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2483076.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2481781.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2480487.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2479193.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2477898.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2476604.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2475309.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2474015.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2472720.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2471426.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2470132.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2468837.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2467543.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2466248.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2464954.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2463660.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2462365.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2461071.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2459776.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2458482.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2457187.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2455893.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2454599.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2453304.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2452010.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2450715.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2449421.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2448126.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2446832.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2445538.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2444243.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2442949.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2441654.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2440360.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2439066.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2437771.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2436477.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2435182.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2433888.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2432593.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2431299.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2430005.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2428710.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2427416.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2426121.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2424827.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2423533.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2422238.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2420944.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2419649.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2418355.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2417060.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2415766.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2414472.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2413177.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2411883.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2410588.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2409294.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407998.722476                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407996.452023                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407993.048026                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407988.512506                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407982.848150                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407976.058320                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407968.147041                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407959.119005                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407948.979567                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407937.734739                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407925.391191                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407911.956243                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407897.437863                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407881.844662                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407865.185886                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407847.471415                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407828.711756                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407808.918034                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407788.101987                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407766.275962                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407743.452901                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407719.646341                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407694.870400                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407669.139772                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407642.469716                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407614.876051                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407586.375139                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407556.983885                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407526.719718                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407495.600588                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407463.644950                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407430.871755                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407397.300440                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407362.950915                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407327.843551                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407291.999169                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407255.439027                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407218.184807                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407180.258603                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407141.682908                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407102.480599                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407062.674926                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407022.289496                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406981.348260                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406939.875498                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406897.895806                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406855.434082                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406812.515506                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406769.165534                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406725.409873                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406681.274473                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406636.785509                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406591.969367                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406546.852624                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406501.462038                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406455.824528                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406409.967160                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406363.917130                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406317.701748                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406271.348423                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406224.884645                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406178.337970                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406131.736004                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406085.106383                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406038.476762                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405991.874796                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405945.328121                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405898.864343                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405852.511018                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405806.295636                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405760.245606                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405714.388238                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405668.750728                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405623.360142                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405578.243399                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405533.427257                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405488.938293                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405444.802893                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405401.047232                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405357.697259                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405314.778684                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405272.316960                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405230.337268                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405188.864506                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405147.923270                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405107.537840                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405067.732167                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405028.529858                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404989.954163                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404952.027959                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404914.773739                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404878.213597                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404842.369215                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404807.261851                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404772.912326                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404739.341011                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404706.567816                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404674.612178                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404643.493048                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404613.228881                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404583.837627                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404555.336715                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404527.743050                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404501.072994                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404475.342366                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404450.566425                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404426.759865                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404403.936804                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404382.110779                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404361.294732                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404341.501010                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404322.741351                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404305.026880                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404288.368104                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404272.774902                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404258.256523                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404244.821575                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404232.478027                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404221.233199                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404211.093761                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404202.065725                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404194.154446                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404187.364615                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404181.700260                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404177.164740                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404173.760743                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404171.490290                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404170.354727                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404170.212766                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404170.212766                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2401037.110341                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2397904.007917                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2394770.905492                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2391637.803068                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2388504.700643                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2385371.598219                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2382238.495794                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2379105.393370                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2375972.290945                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2372839.188521                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2369706.086096                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2366572.983671                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2363439.881247                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2360306.778822                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2357173.676398                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2354040.573973                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2350907.471549                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2347774.369124                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2344641.266700                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2341508.164275                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2338375.061851                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2335241.959426                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2332108.857001                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2328975.754577                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2325842.652152                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2322709.549728                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2319576.447303                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2316443.344879                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2313310.242454                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2310177.140030                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
