                   #Radius (m)               Density (kg/m^3)              Bulk modulus (Pa)             Shear modulus (Pa)               Viscosity (Pa.s)
                2574988.695652                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.405797                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574988.115942                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.826087                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.536232                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574987.246377                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.956522                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.666667                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.376812                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574986.086957                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.797101                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.507246                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574985.217391                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.927536                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.637681                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.347826                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574984.057971                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.768116                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.478261                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574983.188406                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.898551                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.608696                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.318841                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574982.028986                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.739130                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.449275                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574981.159420                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.869565                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.579710                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.289855                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      24.000000
                2574980.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2573685.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2572391.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2571096.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2569802.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2568507.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2567213.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2565919.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2564624.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2563330.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2562035.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2560741.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2559446.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2558152.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2556858.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2555563.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2554269.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2552974.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2551680.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2550386.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2549091.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2547797.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2546502.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2545208.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2543913.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2542619.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2541325.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2540030.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2538736.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2537441.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2536147.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2534853.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2533558.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2532264.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2530969.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2529675.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2528380.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2527086.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2525792.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2524497.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2523203.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2521908.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2520614.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2519320.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2518025.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2516731.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2515436.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2514142.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2512847.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2511553.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2510259.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2508964.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2507670.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2506375.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2505081.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2503786.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2502492.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2501198.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2499903.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2498609.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2497314.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2496020.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2494726.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2493431.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2492137.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2490842.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2489548.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2488253.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2486959.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2485665.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2484370.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2483076.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2481781.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2480487.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2479193.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2477898.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2476604.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2475309.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2474015.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2472720.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2471426.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2470132.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2468837.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2467543.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2466248.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2464954.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2463660.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2462365.581395                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2461071.162791                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2459776.744186                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2458482.325581                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2457187.906977                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2455893.488372                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2454599.069767                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2453304.651163                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2452010.232558                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2450715.813953                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2449421.395349                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2448126.976744                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2446832.558140                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2445538.139535                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2444243.720930                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2442949.302326                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2441654.883721                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2440360.465116                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2439066.046512                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2437771.627907                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2436477.209302                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2435182.790698                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2433888.372093                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2432593.953488                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2431299.534884                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2430005.116279                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2428710.697674                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2427416.279070                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2426121.860465                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2424827.441860                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2423533.023256                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2422238.604651                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2420944.186047                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2419649.767442                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2418355.348837                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2417060.930233                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2415766.511628                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2414472.093023                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2413177.674419                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2411883.255814                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2410588.837209                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2409294.418605                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                     930.000000                   1.000000e+30                   3.500000e+09                      15.000000
                2408000.000000                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407996.699729                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407990.834392                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407982.040735                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407970.323973                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407955.691055                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407938.150660                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407917.713189                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407894.390763                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407868.197214                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407839.148076                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407807.260577                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407772.553629                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407735.047814                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407694.765376                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407651.730205                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407605.967823                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407557.505370                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407506.371587                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407452.596800                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407396.212901                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407337.253327                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407275.753047                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407211.748533                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407145.277744                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407076.380100                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2407005.096464                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406931.469109                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406855.541702                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406777.359272                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406696.968186                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406614.416120                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406529.752034                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406443.026137                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406354.289864                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406263.595841                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406170.997854                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2406076.550820                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405980.310751                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405882.334725                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405782.680845                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405681.408214                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405578.576892                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405474.247864                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405368.483004                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405261.345036                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405152.897500                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2405043.204711                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404932.331725                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404820.344295                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404707.308837                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404593.292388                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404478.362566                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404362.587532                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404246.035946                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404128.776932                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2404010.880031                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403892.415163                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403773.452585                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403654.062849                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403534.316759                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403414.285333                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403294.039757                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403173.651343                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2403053.191489                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402932.731636                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402812.343222                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402692.097646                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402572.066220                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402452.320130                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402332.930394                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402213.967815                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2402095.502947                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401977.606046                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401860.347032                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401743.795447                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401628.020413                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401513.090591                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401399.074141                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401286.038683                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401174.051254                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2401063.178267                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400953.485479                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400845.037943                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400737.899975                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400632.135115                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400527.806087                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400424.974764                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400323.702133                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400224.048254                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400126.072227                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2400029.832159                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399935.385125                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399842.787138                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399752.093115                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399663.356842                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399576.630945                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399491.966859                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399409.414793                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399329.023707                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399250.841277                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399174.913869                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399101.286515                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2399030.002878                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398961.105235                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398894.634446                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398830.629932                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398769.129651                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398710.170078                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398653.786178                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398600.011391                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398548.877609                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398500.415156                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398454.652774                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398411.617603                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398371.335165                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398333.829350                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398299.122402                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398267.234903                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398238.185765                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398211.992216                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398188.669790                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398168.232319                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398150.691923                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398136.059005                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398124.342244                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398115.548587                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398109.683250                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398106.749712                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398106.382979                    1100.000000                   1.000000e+30                   0.000000e+00                       2.000000
                2398106.382979                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2395020.286987                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2391934.190995                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2388848.095002                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2385761.999010                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2382675.903018                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2379589.807026                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2376503.711034                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2373417.615042                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2370331.519050                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2367245.423058                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2364159.327066                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2361073.231074                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2357987.135082                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2354901.039090                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2351814.943097                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2348728.847105                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2345642.751113                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2342556.655121                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2339470.559129                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2336384.463137                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2333298.367145                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2330212.271153                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2327126.175161                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2324040.079169                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2320953.983177                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2317867.887185                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2314781.791192                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2311695.695200                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2308609.599208                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
                2305523.503216                    1250.000000                   1.000000e+30                   6.000000e+09                      15.000000
